user_id,seller_id,prob
386924,467,1.00
386926,3604,1.00
386931,1166,1.00
386931,3139,0.80
386933,2108,1.00
386940,2475,0.90
386945,296,1.00
386945,587,0.80
386945,853,0.90
386945,4267,1.00
386945,4289,1.00
386945,4585,1.00
386952,2742,0.90
386953,2387,0.80
386955,483,1.00
386955,3491,0.80
386960,318,1.00
386964,447,1.00
386964,4394,0.90
386968,2084,1.00
386977,4609,0.80
386989,1992,1.00
386999,2254,1.00
387007,2646,1.00
387010,974,1.00
387020,2913,0.80
387020,2919,0.80
387024,4803,1.00
387036,533,1.00
387045,793,0.90
387068,4257,0.80
387083,2934,1.00
387085,364,1.00
387085,759,0.80
387085,1805,1.00
387085,2336,1.00
387085,2964,1.00
387085,3526,1.00
387085,3578,1.00
387085,4218,1.00
387085,4257,1.00
387086,1949,1.00
387100,650,1.00
387103,467,1.00
387109,1,1.00
387111,3425,0.70
387115,4431,0.80
387118,3224,1.00
387121,1059,0.80
387144,606,0.80
387149,507,1.00
387149,998,1.00
387149,1715,1.00
387149,3859,1.00
387151,4770,1.00
387157,2906,0.90
387161,79,1.00
387161,135,1.00
387161,387,0.80
387161,1257,1.00
387161,2217,0.90
387161,2781,1.00
387185,424,0.80
387185,719,0.90
387185,1106,0.80
387185,1444,0.80
387185,1866,1.00
387185,2229,0.80
387185,2301,0.80
387185,3521,0.80
387185,4096,0.80
387185,4274,0.80
387185,4536,1.00
387185,4832,0.80
387195,882,1.00
387195,1831,0.80
387195,4125,1.00
387195,4126,1.00
387195,4752,0.80
387195,4768,0.80
387212,1663,1.00
387220,173,1.00
387220,339,1.00
387220,1103,1.00
387220,1257,1.00
387220,2474,0.90
387220,2823,1.00
387220,3698,1.00
387220,4607,0.90
387223,924,1.00
387226,4188,0.80
387226,4589,0.80
387226,4688,0.80
387227,4532,1.00
387230,1618,0.80
387249,2425,0.80
387257,738,0.80
387258,3552,1.00
387259,1411,1.00
387262,2537,1.00
387263,823,1.00
387263,4644,1.00
387267,3205,1.00
387269,1592,0.90
387269,4127,0.90
387269,4963,0.90
387270,1125,1.00
387273,3936,0.90
387278,1129,1.00
387278,2313,0.90
387290,2418,1.00
387298,3121,0.80
387299,1200,1.00
387307,2020,1.00
387309,1200,1.00
387311,2387,0.80
387315,316,1.00
387316,310,0.80
387323,87,1.00
387337,3833,0.80
387342,3623,0.90
387345,892,1.00
387359,2818,1.00
387359,2824,1.00
387360,3586,1.00
387368,1892,1.00
387368,1999,1.00
387368,2336,1.00
387368,2792,0.80
387368,2834,1.00
387368,3315,1.00
387368,4644,1.00
387371,316,1.00
387371,3323,1.00
387371,4094,0.80
387371,4781,0.80
387372,167,0.80
387372,2099,0.80
387372,3538,1.00
387385,3057,0.80
387389,3791,1.00
387389,4300,0.90
387397,840,1.00
387397,1641,1.00
387397,2677,1.00
387397,2795,0.90
387397,3609,0.90
387407,4540,0.90
387412,848,0.80
387412,2632,1.00
387426,2387,1.00
387430,4731,0.90
387431,1102,1.00
387438,347,0.90
387438,1457,1.00
387451,422,0.90
387451,2669,0.80
387451,4257,0.80
387451,4945,0.90
387465,1864,0.80
387465,4668,0.80
387466,2880,1.00
387470,3073,1.00
387476,449,0.80
387487,1133,1.00
387493,760,1.00
387495,2902,1.00
387495,4071,0.90
387497,1102,0.90
387497,1272,0.90
387497,1874,1.00
387497,2574,1.00
387497,4305,1.00
387497,4323,1.00
387497,4949,1.00
387508,4044,1.00
387516,687,0.90
387516,1356,0.90
387516,1923,1.00
387516,2484,1.00
387516,2823,1.00
387516,4257,0.80
387522,2982,0.80
387524,4388,1.00
387525,1690,0.90
387525,4171,1.00
387528,3001,1.00
387548,832,1.00
387548,4924,1.00
387556,2720,1.00
387561,2497,1.00
387567,2580,1.00
387567,2718,0.80
387571,4182,1.00
387575,4005,1.00
387579,3106,1.00
387582,3790,1.00
387590,2724,1.00
387595,14,1.00
387597,546,1.00
387597,1487,1.00
387597,2213,0.90
387597,2934,0.90
387597,4166,0.90
387599,2330,0.80
387604,4781,1.00
387622,2031,0.90
387625,895,1.00
387632,4605,0.80
387652,233,1.00
387655,1888,1.00
387656,2580,1.00
387656,4659,1.00
387666,1760,1.00
387667,4709,1.00
387680,3471,0.80
387684,791,1.00
387686,791,1.00
387690,990,1.00
387702,4026,0.80
387707,2336,0.80
387723,1043,0.90
387728,1338,1.00
387741,643,0.80
387742,2849,1.00
387750,279,0.80
387750,2954,1.00
387751,4048,0.80
387751,4368,1.00
387752,576,1.00
387752,1504,0.90
387752,1801,0.80
387752,4079,0.90
387752,4437,1.00
387752,4486,0.80
387759,3420,1.00
387760,3698,0.80
387764,2959,1.00
387782,4264,1.00
387784,4509,1.00
387790,2092,1.00
387790,4594,1.00
387798,1586,1.00
387801,3760,1.00
387802,4368,1.00
387803,2429,1.00
387808,4023,1.00
387812,2645,0.80
387826,1221,1.00
387839,4257,1.00
387847,3948,0.80
387851,3919,1.00
387853,4871,1.00
387861,4368,1.00
387863,3551,0.80
387863,4044,1.00
387872,4690,0.90
387883,11,1.00
387883,836,0.90
387883,869,0.90
387885,1010,1.00
387885,1760,1.00
387885,4035,1.00
387888,2387,0.80
387893,1378,0.80
387893,4255,1.00
387901,3843,1.00
387906,3173,1.00
387912,4864,1.00
387918,2916,0.90
387922,2385,1.00
387922,4180,1.00
387925,1805,1.00
387925,2925,0.90
387925,3347,1.00
387932,2141,0.90
387937,310,1.00
387939,2812,1.00
387944,2847,0.90
387952,4614,1.00
387952,4918,0.90
387954,2816,1.00
387962,11,1.00
387963,200,1.00
387963,1892,1.00
387963,3252,0.90
387963,3547,0.80
387964,1190,0.80
387970,960,0.90
387985,3173,1.00
387995,3630,0.90
387996,4680,1.00
388001,661,1.00
388006,359,0.90
388015,2128,1.00
388016,2790,1.00
388017,3319,0.80
388021,196,1.00
388023,2818,1.00
388023,4234,1.00
388025,2387,0.80
388026,1,1.00
388029,2387,0.80
388032,637,0.80
388032,1026,1.00
388032,1087,1.00
388032,1766,0.80
388032,2031,1.00
388032,2119,0.90
388032,3254,0.80
388032,3725,0.80
388032,4001,0.80
388032,4644,0.80
388032,4760,0.80
388032,4813,1.00
388037,3760,0.80
388040,424,1.00
388041,2128,1.00
388041,3761,1.00
388041,3997,1.00
388065,2420,1.00
388068,2954,1.00
388075,541,0.80
388075,4464,0.90
388083,2641,0.90
388089,546,1.00
388092,447,1.00
388092,606,0.90
388092,651,0.80
388092,759,1.00
388092,1087,1.00
388092,2367,0.90
388092,3791,1.00
388092,3925,1.00
388092,4318,1.00
388096,4773,1.00
388111,3955,1.00
388118,1939,1.00
388121,4976,0.90
388124,1277,0.80
388125,3017,0.80
388138,1304,0.90
388138,1379,1.00
388138,2883,0.80
388138,4186,1.00
388141,1975,1.00
388145,1200,1.00
388153,2912,1.00
388157,2791,1.00
388158,2077,0.80
388158,2111,0.90
388158,2441,1.00
388158,3665,1.00
388158,4434,0.90
388162,1090,0.90
388162,1544,0.90
388164,2781,1.00
388164,3760,1.00
388164,4768,1.00
388165,4705,0.90
388182,1540,1.00
388182,1892,1.00
388182,3150,1.00
388193,4538,1.00
388198,1011,1.00
388198,1113,0.90
388209,2958,1.00
388220,485,0.90
388220,1037,1.00
388224,1125,0.80
388224,4859,0.80
388243,609,0.80
388243,3838,1.00
388246,2823,1.00
388246,4945,1.00
388252,4640,1.00
388255,1096,1.00
388273,1102,1.00
388273,4976,0.80
388286,1369,0.90
388289,966,1.00
388289,3529,1.00
388308,944,1.00
388310,1892,1.00
388310,3910,0.90
388310,4079,1.00
388332,2062,0.90
388337,2759,0.80
388338,1544,0.90
388345,3095,1.00
388348,1159,1.00
388348,1715,0.90
388348,3893,1.00
388348,4950,1.00
388356,2387,0.80
388358,3524,1.00
388359,1765,1.00
388361,4171,1.00
388371,2746,1.00
388373,4270,1.00
388375,1128,1.00
388375,1393,1.00
388375,1921,0.80
388375,2273,0.90
388375,3614,0.80
388375,3888,1.00
388375,4161,1.00
388391,586,0.80
388391,1742,1.00
388391,1890,0.80
388391,2099,0.80
388391,4138,0.80
388391,4391,1.00
388400,2247,1.00
388407,533,0.80
388407,862,0.80
388407,1669,1.00
388407,4678,0.90
388407,4699,0.90
388413,1310,0.90
388422,173,0.80
388422,941,0.80
388422,1053,1.00
388422,1102,0.80
388422,1376,0.90
388422,4041,0.80
388424,202,0.80
388424,625,1.00
388424,3183,0.80
388424,3373,0.80
388424,3848,0.80
388424,4752,1.00
388424,4879,0.80
388424,4919,0.80
388428,4048,1.00
388428,4945,0.80
388434,4622,1.00
388437,2078,1.00
388439,1346,1.00
388445,2976,1.00
388445,4266,1.00
388448,3460,1.00
388453,279,1.00
388453,2337,1.00
388453,4044,0.70
388464,4882,1.00
388473,1815,0.80
388480,2387,0.80
388486,3802,1.00
388497,3049,0.90
388499,3920,1.00
388502,347,0.90
388502,1719,0.80
388502,1864,0.80
388502,2677,1.00
388507,4205,1.00
388508,3236,1.00
388510,1387,0.80
388516,1741,0.80
388523,1026,1.00
388529,3078,1.00
388534,74,1.00
388534,331,1.00
388534,2285,0.90
388534,2792,0.90
388534,4766,1.00
388558,848,0.80
388558,1073,1.00
388558,4255,1.00
388558,4534,0.80
388558,4754,0.90
388558,4814,0.80
388569,139,0.80
388569,173,1.00
388569,310,1.00
388569,424,1.00
388569,609,1.00
388569,712,1.00
388569,742,1.00
388569,1171,0.80
388569,1393,1.00
388569,2876,0.80
388569,4924,0.80
388570,184,0.80
388570,1752,0.80
388570,2617,0.80
388570,2627,0.90
388573,4325,0.90
388577,897,0.80
388583,1,1.00
388583,375,0.80
388583,391,1.00
388583,710,1.00
388583,964,1.00
388583,1087,1.00
388583,1228,1.00
388583,1252,0.80
388583,1346,1.00
388583,2235,1.00
388583,2781,1.00
388583,2795,0.90
388583,3790,0.90
388583,4785,1.00
388583,4911,0.80
388590,2128,0.90
388590,4993,0.80
388591,1216,1.00
388592,1781,1.00
388593,4115,1.00
388595,2936,1.00
388596,1087,1.00
388600,2954,1.00
388606,4525,1.00
388608,1840,1.00
388612,378,1.00
388613,3578,0.80
388621,4205,1.00
388626,3328,1.00
388635,747,0.80
388643,1986,1.00
388645,1841,1.00
388647,586,1.00
388652,1899,1.00
388655,3163,0.90
388660,318,1.00
388664,2387,0.80
388666,900,1.00
388669,4182,1.00
388678,2334,1.00
388679,2773,1.00
388680,1415,1.00
388680,1425,0.80
388680,3851,1.00
388682,948,1.00
388684,1916,1.00
388684,2223,0.80
388685,173,1.00
388687,1627,1.00
388687,2385,1.00
388690,2387,0.80
388706,4818,1.00
388708,4237,0.80
388724,3240,1.00
388736,399,1.00
388739,2271,0.90
388747,4663,1.00
388749,4783,1.00
388751,3191,1.00
388755,3891,1.00
388760,4064,1.00
388761,2681,1.00
388762,2099,0.90
388762,3196,0.80
388762,4160,0.80
388762,4173,1.00
388766,2387,0.80
388766,3727,0.80
388770,102,1.00
388770,4161,1.00
388771,1387,1.00
388771,3073,1.00
388780,3633,1.00
388782,2108,1.00
388791,4568,1.00
388798,2189,0.90
388799,1999,0.90
388799,3624,1.00
388799,4243,0.90
388800,1200,1.00
388800,4296,1.00
388805,3389,1.00
388806,1899,1.00
388806,2781,0.80
388815,186,1.00
388815,483,0.80
388815,742,0.80
388815,2954,1.00
388815,3706,0.90
388823,2108,1.00
388823,3073,1.00
388827,3152,1.00
388828,3196,1.00
388831,4021,0.90
388839,2076,0.80
388845,1892,1.00
388864,2269,1.00
388864,4064,1.00
388870,944,1.00
388870,1600,0.80
388870,1986,0.80
388877,2616,1.00
388879,3578,0.80
388879,4043,1.00
388904,1557,1.00
388905,3623,1.00
388907,3173,1.00
388910,4305,1.00
388910,4538,0.80
388913,85,1.00
388914,3155,1.00
388924,2828,0.90
388925,2752,1.00
388925,2958,0.90
388925,4523,1.00
388927,2345,1.00
388929,795,1.00
388929,4410,1.00
388931,2468,0.90
388931,2508,0.90
388931,3826,0.90
388949,2664,1.00
388951,60,1.00
388951,550,1.00
388951,3737,1.00
388963,2387,0.80
388964,4104,1.00
388971,416,1.00
388971,609,1.00
388973,1006,1.00
388978,2681,1.00
388980,47,0.90
388983,3773,0.90
388983,4127,1.00
388993,803,0.80
388998,3698,1.00
388998,3828,0.80
388998,4044,1.00
389003,4705,1.00
389012,2370,0.80
389018,1462,1.00
389019,158,1.00
389019,2193,1.00
389022,2124,0.80
389025,2811,1.00
389033,2089,1.00
389033,3636,1.00
389044,4127,0.80
389048,3547,0.80
389058,1566,1.00
389065,1816,1.00
389066,627,0.80
389066,1583,0.90
389068,2828,0.90
389068,3734,1.00
389089,2158,1.00
389089,2768,0.80
389089,2792,0.80
389089,3496,1.00
389092,4773,1.00
389095,3347,1.00
389108,1805,1.00
389108,4945,1.00
389109,3059,1.00
389112,422,1.00
389112,3828,1.00
389118,406,0.90
389118,1175,0.90
389118,4686,0.90
389120,3437,0.80
389127,3614,0.90
389130,962,0.90
389131,2108,1.00
389136,2387,0.80
389141,2447,1.00
389144,2982,1.00
389152,3460,1.00
389157,4081,1.00
389159,1668,0.80
389159,3302,1.00
389160,3696,0.80
389164,1824,1.00
389174,3859,0.80
389177,1102,1.00
389177,2959,0.90
389183,630,0.80
389183,3828,0.80
389194,141,0.80
389194,795,0.80
389194,3511,1.00
389200,4192,1.00
389204,1071,0.90
389204,4871,1.00
389205,141,0.90
389205,1324,0.90
389205,1861,1.00
389212,506,1.00
389212,725,1.00
389212,1159,1.00
389212,2671,1.00
389212,4079,1.00
389219,3416,0.90
389219,4160,1.00
389230,903,1.00
389238,3092,0.70
389244,2586,1.00
389248,1161,0.90
389248,3728,0.90
389252,1746,0.80
389254,2867,1.00
389256,1601,1.00
389256,3173,1.00
389256,3804,0.90
389262,2823,1.00
389262,4918,1.00
389269,1987,0.80
389269,2054,1.00
389270,1301,0.70
389270,2116,1.00
389272,72,0.80
389272,1043,0.90
389272,1102,0.80
389272,3955,1.00
389272,4257,1.00
389279,4444,1.00
389283,2288,1.00
389291,2269,1.00
389293,3173,1.00
389299,727,0.90
389299,3706,0.90
389299,4257,0.80
389299,4966,0.90
389303,3734,0.90
389305,2503,0.80
389309,2828,1.00
389309,3970,1.00
389309,4173,1.00
389309,4752,1.00
389310,2726,1.00
389310,3828,0.80
389317,623,0.80
389317,2361,0.90
389317,2617,1.00
389317,4845,1.00
389323,941,1.00
389337,1726,0.90
389337,2624,0.90
389360,1257,1.00
389360,3659,0.80
389360,4182,0.80
389361,4079,1.00
389362,3955,1.00
389383,2387,0.80
389399,2388,1.00
389399,3995,1.00
389403,1805,1.00
389405,684,1.00
389405,1437,0.90
389405,2969,0.90
389417,4577,1.00
389418,585,1.00
389421,4048,0.80
389421,4798,0.80
389427,2387,0.80
389431,794,0.80
389431,1967,1.00
389431,2485,1.00
389431,2878,1.00
389433,198,0.90
389433,424,1.00
389433,2026,0.90
389433,4613,0.80
389434,1663,1.00
389434,3723,1.00
389440,3971,0.90
389446,2612,1.00
389447,1480,0.80
389455,1236,0.90
389455,1338,0.80
389463,454,0.80
389463,974,1.00
389463,2300,0.80
389463,2336,0.80
389463,2946,0.80
389463,3381,0.80
389463,3659,1.00
389463,3760,0.80
389463,4321,0.80
389463,4686,0.80
389468,2768,1.00
389482,4966,1.00
389484,2273,0.90
389484,3910,1.00
389489,1788,1.00
389493,598,1.00
389493,738,1.00
389493,1122,1.00
389493,4044,1.00
389503,4234,1.00
389513,2387,0.80
389518,1211,0.90
389518,1874,1.00
389518,2022,0.80
389518,3760,1.00
389519,2166,1.00
389519,4173,0.90
389521,4199,1.00
389524,2721,0.80
389525,4776,1.00
389530,3987,1.00
389544,796,0.90
389552,185,0.80
389567,3426,1.00
389567,4255,1.00
389569,798,1.00
389570,288,0.90
389572,740,1.00
389575,4926,1.00
389582,1824,1.00
389591,2975,0.90
389591,3859,0.80
389597,2273,0.90
389604,843,0.90
389604,1036,1.00
389604,3298,1.00
389619,2002,0.90
389619,2508,0.90
389622,644,1.00
389622,844,1.00
389622,1393,1.00
389622,2959,0.90
389622,4173,0.80
389641,3023,1.00
389641,4118,1.00
389645,54,1.00
389649,2387,0.80
389651,3243,0.80
389653,946,1.00
389685,1663,0.80
389691,804,1.00
389691,3716,0.90
389696,1381,1.00
389696,2066,1.00
389696,4605,0.90
389700,1602,0.90
389702,2794,0.80
389707,4171,1.00
389716,1673,0.80
389720,2387,0.80
389733,3979,1.00
389734,4044,0.90
389741,2193,0.80
389741,4597,0.80
389743,4233,1.00
389743,4909,1.00
389760,1861,1.00
389762,2387,0.80
389765,590,1.00
389765,2545,0.90
389768,260,1.00
389774,270,0.90
389774,1644,0.90
389781,1742,0.80
389782,830,1.00
389791,4090,0.80
389791,4525,1.00
389796,2844,1.00
389797,3970,0.80
389801,1234,1.00
389801,2385,0.90
389801,2468,1.00
389801,3279,0.80
389801,4136,0.90
389807,608,0.90
389807,3828,1.00
389811,2385,1.00
389813,2506,1.00
389813,3279,1.00
389818,640,0.80
389826,4387,1.00
389830,139,0.80
389830,606,0.80
389830,890,0.80
389830,1609,0.80
389830,1916,0.80
389830,2312,0.90
389830,3350,0.80
389830,3507,1.00
389830,3531,1.00
389830,3822,1.00
389830,4090,1.00
389830,4622,0.80
389835,3461,0.70
389835,3586,1.00
389835,3663,1.00
389836,1010,1.00
389838,2031,0.90
389839,390,1.00
389841,644,0.80
389841,1102,0.80
389841,4129,1.00
389843,3949,1.00
389843,4255,1.00
389851,2387,0.80
389861,305,1.00
389865,191,0.90
389865,1257,0.90
389875,1058,1.00
389875,2617,0.80
389875,4549,1.00
389876,182,0.90
389876,527,1.00
389876,736,1.00
389876,1076,0.90
389876,1774,0.80
389876,3212,1.00
389876,4255,1.00
389890,854,1.00
389890,2387,0.80
389893,219,1.00
389895,1961,1.00
389899,936,0.90
389899,2646,1.00
389902,191,0.80
389902,2371,0.80
389902,4044,0.80
389902,4659,1.00
389904,4417,0.90
389910,1396,0.90
389910,2181,0.90
389915,1002,0.80
389919,390,1.00
389924,3663,0.90
389927,219,0.80
389927,2387,0.80
389930,1715,1.00
389935,1340,0.80
389936,2024,1.00
389941,606,0.80
389941,1393,1.00
389941,2082,1.00
389941,4044,0.80
389943,447,1.00
389944,4538,1.00
389947,742,0.80
389947,2928,0.80
389947,3094,0.80
389947,3769,0.80
389947,3970,0.80
389955,798,1.00
389960,267,1.00
389960,966,0.80
389960,1663,1.00
389960,4132,0.80
389964,1503,0.80
389969,33,0.80
389969,437,1.00
389969,798,0.80
389969,1393,1.00
389969,4976,1.00
389980,2082,0.80
389980,3819,0.90
389983,834,0.80
389983,2219,1.00
389983,3674,0.90
389983,4064,1.00
389983,4322,0.90
389983,4451,0.90
389984,2387,0.80
389985,957,1.00
389996,3285,1.00
389997,523,0.80
390001,1663,0.80
390002,2367,0.90
390003,2418,1.00
390006,411,0.80
390006,1345,0.80
390006,1346,0.80
390006,4792,0.80
390006,4845,1.00
390015,1703,0.80
390015,1838,1.00
390023,1566,0.80
390023,1695,0.90
390023,2823,0.80
390023,3617,0.80
390023,3663,1.00
390023,3760,0.80
390023,4126,0.80
390025,837,1.00
390025,917,0.90
390025,2376,0.80
390025,2665,0.80
390031,3663,1.00
390036,3538,1.00
390039,1768,0.90
390058,142,0.80
390058,738,0.80
390065,4059,0.90
390065,4248,0.90
390073,1816,1.00
390073,1908,1.00
390079,2304,1.00
390079,3663,1.00
390083,308,0.80
390083,897,0.90
390083,1595,0.80
390083,2457,1.00
390083,2567,0.80
390083,2821,0.90
390083,2915,0.90
390083,3255,1.00
390083,3421,0.90
390083,3647,0.80
390083,4213,1.00
390083,4514,1.00
390083,4644,0.80
390083,4881,0.90
390089,4634,0.90
390105,606,1.00
390105,1102,0.80
390105,3504,0.90
390105,4173,1.00
390105,4590,0.90
390105,4718,0.90
390106,2928,1.00
390107,3155,1.00
390120,4644,1.00
390124,4192,1.00
390133,4460,0.80
390133,4607,0.80
390135,3971,1.00
390140,286,1.00
390140,3835,1.00
390147,4129,1.00
390148,1758,1.00
390148,3230,0.80
390149,811,0.90
390151,1102,1.00
390151,4257,0.80
390163,219,1.00
390163,1100,1.00
390163,2166,0.90
390163,3663,1.00
390163,3839,0.80
390166,165,1.00
390167,936,1.00
390178,2387,0.80
390183,2246,0.80
390190,2223,0.80
390191,1145,1.00
390194,801,1.00
390194,2112,1.00
390195,199,1.00
390198,485,0.90
390198,2278,0.90
390201,191,0.80
390201,606,0.80
390201,3477,1.00
390206,3645,0.90
390227,1935,0.80
390227,3609,1.00
390239,1091,1.00
390239,1340,1.00
390248,2813,1.00
390248,3734,1.00
390248,3760,1.00
390258,3701,0.80
390266,270,0.80
390267,4239,1.00
390284,575,1.00
390284,1514,0.80
390284,2424,0.80
390284,4927,1.00
390285,3875,1.00
390286,2887,0.80
390286,3732,0.90
390289,4455,0.90
390294,1861,1.00
390300,420,1.00
390306,1602,1.00
390315,2449,1.00
390325,1340,1.00
390329,99,1.00
390329,139,1.00
390329,1125,0.90
390329,1138,1.00
390329,1272,0.80
390329,1674,1.00
390329,1920,0.90
390329,2514,1.00
390329,2963,0.80
390329,3017,0.80
390329,3970,1.00
390329,3990,1.00
390329,4533,1.00
390329,4744,0.90
390329,4839,1.00
390333,2106,1.00
390333,4079,1.00
390334,2037,0.80
390334,3796,0.90
390336,2664,1.00
390342,736,0.80
390348,4733,1.00
390356,598,1.00
390362,4704,1.00
390362,4939,0.80
390365,4242,0.90
390374,4525,1.00
390375,2459,1.00
390378,2374,1.00
390385,207,1.00
390385,2574,0.80
390385,3233,1.00
390388,1077,0.80
390391,1102,0.80
390391,1112,0.80
390391,1352,1.00
390391,4768,1.00
390392,173,0.80
390392,854,0.80
390392,2468,0.80
390392,3833,0.80
390392,4127,0.90
390392,4218,0.80
390392,4305,0.80
390392,4538,1.00
390393,4423,1.00
390393,4792,1.00
390403,3767,1.00
390404,3741,0.80
390420,1816,0.90
390420,3569,0.90
390420,4048,0.90
390421,3763,1.00
390421,4209,1.00
390428,1580,0.80
390433,892,1.00
390433,909,1.00
390444,2980,0.90
390449,4010,1.00
390454,628,1.00
390454,924,1.00
390454,2084,1.00
390454,3476,1.00
390455,4129,1.00
390455,4857,1.00
390457,2449,1.00
390465,386,1.00
390465,474,1.00
390465,2959,1.00
390483,2565,0.90
390483,4064,1.00
390483,4773,1.00
390488,3297,0.80
390492,643,0.80
390492,3017,0.80
390493,3825,1.00
390494,11,1.00
390498,3970,0.80
390500,3446,1.00
390508,1746,1.00
390510,610,1.00
390510,2334,1.00
390510,3219,0.90
390510,4501,1.00
390521,2656,1.00
390533,359,1.00
390537,2447,1.00
390539,3377,0.80
390545,1489,0.90
390545,4376,0.90
390548,4963,1.00
390550,2074,1.00
390554,1574,0.90
390554,4121,1.00
390556,173,0.80
390558,3345,1.00
390559,4042,0.90
390571,1890,0.80
390571,2631,0.80
390571,3355,0.80
390576,798,1.00
390576,1138,1.00
390576,1305,0.80
390576,1369,1.00
390576,2385,1.00
390576,2792,0.90
390576,3017,1.00
390576,3484,1.00
390576,4404,1.00
390576,4792,1.00
390581,766,0.90
390581,1849,0.90
390581,1857,0.90
390581,3455,0.90
390584,66,0.90
390584,1722,1.00
390588,4094,0.80
390590,472,0.90
390590,3049,1.00
390607,1535,0.80
390607,3698,0.80
390610,412,1.00
390610,1269,1.00
390615,798,1.00
390618,4091,1.00
390620,1992,0.80
390625,3067,0.90
390625,4173,0.80
390641,2136,0.80
390641,2257,1.00
390641,2370,1.00
390641,4950,0.80
390651,969,1.00
390651,3016,1.00
390663,3645,1.00
390668,578,1.00
390671,1586,1.00
390671,1890,0.90
390678,2775,1.00
390684,1964,0.90
390686,422,1.00
390692,2596,0.90
390697,1427,0.80
390700,3740,1.00
390728,1357,1.00
390728,1805,1.00
390730,4173,1.00
390733,4643,1.00
390738,2869,1.00
390745,1031,0.80
390749,3893,1.00
390753,623,1.00
390753,948,1.00
390753,1715,1.00
390753,2336,1.00
390753,2676,1.00
390753,4787,1.00
390766,3139,1.00
390776,1535,1.00
390776,2506,0.90
390793,2459,0.80
390794,606,1.00
390794,3698,0.80
390794,4911,0.80
390795,4404,0.80
390806,1742,0.80
390807,1078,0.80
390810,897,0.90
390810,1892,1.00
390810,2084,0.80
390810,2677,1.00
390810,4138,0.90
390810,4950,1.00
390818,4776,1.00
390821,3283,1.00
390823,606,0.80
390823,1102,1.00
390823,2229,0.80
390823,2336,1.00
390823,3063,0.80
390823,4044,1.00
390823,4988,0.80
390824,2537,1.00
390827,1744,1.00
390830,4720,1.00
390831,66,1.00
390839,687,1.00
390839,1213,0.90
390839,4556,1.00
390854,2387,0.80
390857,2484,0.90
390857,4781,0.80
390858,2849,1.00
390865,2677,1.00
390868,2711,1.00
390868,3997,1.00
390873,816,0.80
390873,1695,0.90
390878,2920,1.00
390878,4126,1.00
390879,3152,1.00
390882,957,1.00
390899,2537,1.00
390902,974,0.80
390902,2391,1.00
390902,2506,0.90
390902,3379,1.00
390902,4072,1.00
390902,4829,1.00
390904,4660,0.90
390905,4048,1.00
390917,1102,0.80
390917,2116,0.80
390917,3117,0.80
390917,4954,0.80
390918,1867,1.00
390918,3955,0.90
390949,1953,0.80
390949,4768,0.80
390954,2482,0.90
390961,4042,1.00
390975,467,1.00
390975,1043,0.80
390975,1056,1.00
390975,1749,1.00
390975,2074,1.00
390975,2236,0.80
390975,2420,0.80
390975,2838,1.00
390975,3154,0.80
390975,3170,1.00
390975,4287,1.00
390978,4287,1.00
390991,2269,1.00
390998,456,1.00
391000,1038,0.90
391000,1750,1.00
391003,606,1.00
391003,1250,1.00
391003,1760,1.00
391003,1805,1.00
391004,116,1.00
391016,523,1.00
391016,1600,0.80
391016,2883,0.80
391016,3173,1.00
391016,4850,0.80
391021,3073,0.80
391021,3767,1.00
391022,3063,1.00
391027,561,1.00
391027,4399,0.90
391028,2366,1.00
391028,3350,0.90
391037,747,0.90
391040,1242,1.00
391044,3925,0.80
391044,4182,0.80
391050,1535,0.80
391050,2418,0.80
391050,4453,0.80
391050,4700,1.00
391052,3316,1.00
391056,4995,1.00
391069,2954,1.00
391081,3491,1.00
391081,3826,0.90
391082,207,1.00
391082,4532,1.00
391083,2404,0.90
391092,2975,0.90
391095,1946,0.90
391095,4605,0.90
391095,4976,0.80
391103,2385,1.00
391103,4745,0.90
391110,848,1.00
391111,4644,1.00
391123,1918,0.80
391124,1840,1.00
391124,1867,1.00
391125,1487,0.90
391133,550,1.00
391143,3099,1.00
391152,745,1.00
391152,1200,1.00
391160,2023,1.00
391172,284,0.80
391181,2138,1.00
391184,1595,0.80
391184,3621,1.00
391197,974,1.00
391197,1728,1.00
391197,1890,0.80
391197,3578,1.00
391197,4770,1.00
391201,2387,0.80
391201,2468,1.00
391205,4881,0.80
391211,3623,0.90
391214,1111,0.90
391214,4889,0.80
391220,2586,0.80
391223,433,0.80
391223,738,1.00
391223,1171,1.00
391223,3298,1.00
391223,3696,1.00
391244,2223,0.90
391258,2223,0.80
391268,1340,1.00
391273,2575,1.00
391284,1131,0.80
391285,2695,1.00
391285,3508,1.00
391285,4170,1.00
391293,381,0.80
391293,2815,1.00
391293,3144,0.80
391293,4918,1.00
391298,239,1.00
391298,1272,1.00
391316,4395,0.90
391320,3481,1.00
391322,1491,0.80
391323,3752,1.00
391323,4731,1.00
391325,651,0.80
391327,65,0.90
391327,606,0.80
391327,4173,0.80
391327,4708,1.00
391329,2223,1.00
391333,1277,0.80
391333,2096,0.90
391344,3647,0.90
391346,2954,1.00
391356,2279,0.90
391365,141,0.90
391365,1811,0.90
391365,2265,0.80
391365,3191,1.00
391365,3253,0.90
391365,3949,0.90
391365,4213,0.90
391366,2633,1.00
391370,66,0.80
391370,219,1.00
391370,1781,1.00
391370,1816,0.80
391370,2592,0.80
391370,3446,1.00
391370,3971,0.80
391370,4632,0.90
